0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 2 3 4 23 6 0 0 0 0 0 0 0 0 0 14 3 3 0 14 0 0 0 0 0 0 2 0 10 1 5 14 6 0 0 0 0 0 0 0 1 3 1 6 5 8 1 0 0 0 5 1 2 1 3 3 16 4 5 0 0 1 4 32 5 9 4 11 20 21 9 0 0 6 26 8 12 8 15 10 14 0 0 0 0 0 9 6 4 8 4 5 6 0 1 4 3 0 0 0 1 9 7 23 2 0 7 7 2 0 0 0 0 0 0 7 6 4 3 6 2 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 3 2 4 30 15 0 0 0 0 0 0 0 0 0 6 0 4 0 11 0 0 0 0 0 0 8 2 9 4 1 18 3 0 0 0 0 0 0 3 5 3 4 3 3 2 1 0 0 0 0 0 3 1 4 3 14 12 3 1 1 1 6 31 6 13 5 4 29 30 10 0 0 8 21 22 13 5 7 2 14 3 0 0 0 0 6 14 1 4 10 3 5 0 2 2 2 0 0 0 1 10 4 21 7 1 3 8 3 0 0 0 0 0 0 4 3 2 1 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1 5 0 8 4 0 0 0 0 0 0 0 0 0 5 0 1 0 5 0 0 0 0 0 0 8 2 9 6 4 15 7 0 0 0 0 0 0 0 1 1 0 1 10 9 2 0 0 0 1 0 0 0 7 1 11 9 4 0 0 0 12 15 4 2 1 6 25 13 3 0 0 5 9 26 15 9 7 9 10 2 0 0 0 0 1 7 2 4 14 5 4 1 1 5 2 0 0 0 3 4 4 9 1 0 4 14 1 0 0 0 0 0 2 2 3 5 11 2 14 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 2 5 1 16 8 0 0 0 0 0 0 0 0 1 5 2 5 3 12 0 0 0 0 0 0 7 1 17 10 4 18 14 0 0 0 0 0 0 0 1 1 2 1 6 8 8 0 0 0 0 1 1 0 5 2 8 11 5 5 0 0 8 22 2 4 2 5 26 18 8 0 0 5 7 13 6 6 12 4 12 1 0 0 0 0 9 10 3 4 19 3 8 0 1 2 2 0 0 0 1 11 9 23 7 0 4 21 1 0 0 0 0 0 0 1 6 1 3 2 15 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 2 5 2 11 3 0 0 0 0 0 0 0 0 0 10 1 3 4 17 0 0 0 0 0 0 4 4 12 1 4 12 8 0 0 0 0 0 0 0 4 1 1 1 11 7 0 0 0 0 0 0 1 2 4 3 13 14 5 1 0 0 1 25 9 10 4 3 14 16 8 0 0 6 13 21 11 6 17 8 13 2 0 0 0 0 9 3 2 7 19 2 8 0 3 1 2 0 0 0 1 12 10 10 6 0 1 19 2 0 0 0 0 0 1 2 1 3 8 6 7 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 1 2 7 1 9 9 0 0 0 0 0 0 0 0 1 7 5 1 3 13 0 0 0 0 0 0 7 2 14 2 8 22 3 0 0 0 0 0 0 0 2 1 3 2 7 5 4 0 0 0 3 0 1 0 5 5 17 11 11 3 0 1 13 26 3 5 2 9 18 17 13 0 0 5 14 24 10 6 10 8 22 0 0 0 0 0 7 16 0 6 25 4 5 1 2 4 2 0 0 1 3 8 13 11 3 2 4 8 3 0 0 0 0 0 0 2 5 9 2 4 17 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 5 2 0 21 8 0 0 0 0 0 0 0 0 0 14 11 11 2 26 0 0 0 0 0 0 5 1 9 10 7 22 6 0 0 0 0 0 0 0 3 1 2 4 14 14 3 0 0 0 3 0 2 2 6 12 12 17 3 2 0 0 6 22 8 7 5 10 15 18 8 0 0 4 9 42 9 9 18 6 10 3 0 0 0 0 5 12 5 5 24 0 6 1 1 4 3 0 0 0 3 11 10 23 8 1 8 18 3 0 0 0 0 0 0 3 3 24 9 5 14 2 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 6 6 3 16 9 0 0 0 0 0 0 0 0 0 10 5 4 3 33 0 0 0 0 0 0 4 0 14 9 6 18 7 0 0 0 0 0 0 1 1 0 2 3 11 7 2 0 0 0 3 1 0 1 10 7 19 15 10 2 0 1 3 26 13 11 4 13 20 14 9 0 0 3 10 62 17 12 16 20 24 3 0 0 0 0 3 19 1 8 23 5 10 3 2 4 1 0 0 0 2 14 13 26 6 0 8 19 1 0 0 0 0 0 2 5 7 7 3 4 18 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 8 0 1 1 0 0 0 0 0 0 1 5 7 3 9 12 0 0 0 0 0 0 0 0 0 6 4 9 7 39 0 0 0 0 0 0 3 1 9 9 8 21 5 0 0 0 0 0 0 0 3 2 4 8 13 24 7 0 0 0 5 1 1 1 8 4 23 25 12 3 0 0 15 30 7 9 4 18 24 28 6 0 0 4 14 59 25 12 17 18 25 2 0 0 0 0 5 32 9 9 29 3 7 2 4 9 0 0 0 0 3 12 9 30 3 2 10 32 6 0 0 0 1 0 0 12 6 15 3 6 29 2 0 0 0 0 0 0 0 5 2 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 2 2 1 12 9 0 0 0 0 0 0 0 0 0 5 4 2 1 35 0 0 0 0 0 0 2 1 8 3 8 16 8 0 0 0 0 0 0 0 2 1 2 8 16 19 5 0 0 1 2 0 1 2 8 3 23 17 9 5 1 0 8 28 19 9 5 11 23 26 13 0 0 8 9 41 38 12 13 10 14 3 0 0 0 0 7 25 2 11 22 12 10 2 1 14 0 0 0 0 1 19 19 26 3 2 13 39 2 0 0 0 0 0 0 4 11 12 10 9 17 8 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 1 5 2 1 8 19 0 0 0 0 0 0 0 0 0 5 2 7 1 18 0 0 0 0 0 0 1 0 21 12 9 21 4 0 0 0 0 0 0 0 1 2 3 9 10 16 6 0 0 0 3 2 0 3 14 5 24 20 11 5 0 0 6 26 27 17 12 23 19 32 18 0 0 4 6 36 20 9 24 16 27 0 0 0 0 0 8 16 6 12 35 9 17 0 4 19 1 0 0 0 1 20 16 32 8 2 8 34 6 0 0 0 2 0 0 3 10 13 11 9 18 1 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 0 0 0 0 0 0 4 4 3 19 19 0 0 0 0 0 0 0 0 0 8 7 7 4 26 0 0 0 0 0 0 0 0 12 7 11 26 10 0 0 0 0 0 0 0 2 2 3 11 14 29 11 0 0 0 2 1 0 3 13 4 30 32 12 6 0 0 11 34 18 8 4 13 32 38 14 0 0 9 22 43 29 21 19 24 35 6 0 0 0 0 8 14 2 18 32 18 14 2 2 13 2 0 0 1 3 23 20 36 14 2 12 29 9 0 0 1 0 3 0 6 15 17 11 15 17 2 0 0 0 0 0 0 0 2 4 1 0 0 0 0 0 0 0 0
0 1 0 1 0 0 0 1 0 0 11 1 1 1 0 0 0 0 0 0 0 7 8 6 20 20 0 0 0 0 0 0 0 0 1 1 9 8 8 36 0 0 0 0 0 0 0 0 21 10 11 30 11 0 0 0 0 0 0 0 0 2 3 10 18 23 5 1 0 0 4 3 1 9 13 9 28 37 26 0 0 0 16 37 25 18 4 24 31 58 25 0 0 6 17 19 23 17 38 29 37 1 0 0 0 0 10 19 6 11 39 19 19 2 0 30 4 0 0 0 3 34 15 40 9 0 10 46 10 0 0 0 0 0 1 8 14 19 15 13 27 5 0 0 0 0 0 0 1 3 2 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 2 1 2 13 1 0 1 0 0 0 0 0 0 0 3 3 4 19 22 1 0 0 0 0 0 0 0 0 3 19 7 4 24 0 0 0 0 0 0 2 1 21 4 13 39 15 0 0 0 0 0 0 0 2 4 3 9 26 26 10 0 0 0 0 2 2 2 9 7 38 39 13 7 0 0 20 47 23 21 8 23 33 57 27 0 0 9 19 41 18 23 41 43 41 6 0 0 0 0 6 22 14 22 31 23 13 4 2 21 2 0 0 0 0 34 19 38 8 2 13 42 7 0 0 0 0 0 0 7 15 19 14 26 15 5 3 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 0 20 0 0 1 0 0 0 0 0 0 2 2 8 1 19 22 1 0 0 0 0 0 0 0 1 2 10 3 5 22 0 0 0 0 0 0 0 1 26 11 10 26 10 0 0 0 0 0 0 0 2 0 3 14 16 29 14 0 0 2 6 1 2 1 10 3 33 39 15 1 1 2 14 19 21 16 10 12 25 47 21 0 1 9 19 21 6 13 39 24 53 1 0 0 0 0 2 15 7 15 22 17 24 1 5 15 2 0 0 0 0 28 16 31 16 0 14 50 9 0 0 0 1 0 1 6 11 15 21 14 20 5 0 0 0 0 0 0 0 5 1 0 0 2 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 7 0 0 2 0 0 0 0 0 0 0 0 5 6 15 23 1 0 0 0 0 0 0 0 3 4 13 2 1 21 0 0 0 0 0 0 0 0 15 9 17 22 15 0 0 0 0 0 0 0 1 3 0 14 8 23 12 0 0 0 1 1 0 2 10 7 38 36 16 4 0 0 15 25 18 16 5 21 31 46 24 0 0 5 9 12 16 18 52 35 37 1 0 0 0 0 9 17 3 18 27 19 12 1 9 19 3 1 0 0 2 11 16 31 12 4 17 25 5 0 0 0 0 0 1 7 11 13 15 17 19 4 1 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0
0 0 0 2 0 0 0 0 0 2 17 0 1 0 0 0 0 0 0 0 0 1 4 0 42 26 0 0 0 0 0 0 0 0 1 4 9 4 6 23 0 0 0 0 0 0 1 0 21 13 9 27 9 0 0 0 0 0 0 0 3 2 4 11 6 23 14 0 0 0 2 2 0 6 9 1 33 34 13 5 0 1 24 24 20 22 8 24 29 33 15 0 0 3 9 13 11 15 23 51 34 6 0 0 0 0 4 24 4 11 10 11 15 4 10 23 2 0 0 0 1 20 10 37 9 3 12 41 8 0 0 0 1 1 0 7 7 12 11 19 36 5 0 0 0 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 7 1 1 0 0 0 0 0 0 0 0 1 3 3 41 26 0 0 0 0 0 0 0 0 0 2 7 3 2 19 0 0 0 0 0 0 0 1 15 7 10 27 10 0 0 0 0 0 0 0 1 0 5 9 15 29 12 0 0 0 2 0 0 3 10 9 39 34 14 2 0 0 8 53 10 12 4 14 21 25 20 0 0 7 9 10 8 13 22 10 26 4 0 0 0 0 5 13 1 16 28 14 18 1 6 5 3 0 0 0 4 7 10 26 8 2 13 34 6 0 0 0 0 0 1 5 12 19 13 13 14 3 1 0 0 0 0 1 1 0 2 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 13 1 0 1 0 0 0 0 0 0 0 4 3 4 27 13 0 0 0 0 0 0 0 0 0 0 12 1 3 14 0 0 0 0 0 0 4 0 7 10 6 20 6 0 0 0 0 0 0 0 1 1 1 3 7 17 14 0 0 1 2 0 0 2 7 4 22 17 7 4 0 0 7 18 14 7 2 9 19 22 18 0 0 5 9 12 9 11 19 23 13 1 0 0 0 0 4 21 2 14 16 5 13 2 3 9 4 1 0 0 5 11 4 25 5 0 9 19 5 0 0 0 0 1 0 5 4 14 17 13 14 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 5 0 0 0 0 0 0 0 0 0 0 3 7 2 23 17 0 0 0 0 0 0 0 0 1 2 6 0 3 11 0 0 0 0 0 0 0 0 6 8 9 20 7 0 0 0 0 0 0 0 1 3 5 9 5 24 9 0 0 0 4 1 0 2 7 4 15 22 5 4 0 1 12 32 9 8 9 9 18 32 11 0 0 8 2 8 3 22 20 14 23 3 0 0 0 0 4 10 2 13 12 10 17 2 8 17 6 0 0 0 2 6 3 22 8 2 11 14 8 0 0 0 2 1 0 5 3 33 10 16 15 1 2 0 0 2 0 0 0 1 0 1 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 12 1 1 0 0 0 0 0 0 0 0 0 6 1 22 25 0 0 0 0 0 0 0 0 0 3 6 1 1 14 0 0 0 0 0 0 0 0 9 7 11 19 5 0 0 0 0 0 0 0 0 0 3 4 6 17 10 0 0 0 4 2 0 1 4 2 13 27 12 1 0 0 9 16 12 5 1 9 15 24 8 0 0 4 12 6 5 14 11 10 15 3 0 0 0 0 2 9 2 2 20 9 11 4 6 8 6 0 0 0 1 10 2 15 4 0 11 20 3 0 0 0 0 0 1 3 3 12 16 11 6 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 1 7 0 1 1 0 0 0 0 0 0 0 0 3 3 14 20 1 0 0 0 0 0 0 0 0 1 8 5 1 8 0 0 0 0 0 0 2 0 5 4 3 16 1 0 0 0 0 0 0 0 0 2 2 2 8 12 6 0 0 0 4 1 0 1 2 0 16 15 6 2 0 0 1 21 4 2 2 3 19 31 9 0 0 5 10 3 5 7 8 7 20 1 0 0 0 0 1 5 2 4 8 4 11 1 10 2 5 0 0 0 1 9 2 14 2 1 12 13 4 0 0 0 0 0 0 1 6 19 20 15 9 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 0 3 1 0 0 0 0 0 0 0 0 0 1 3 1 15 12 3 0 0 0 0 0 0 0 0 1 8 3 2 5 0 0 0 0 0 0 0 0 6 2 3 16 3 0 0 0 0 0 0 0 0 1 2 1 6 19 12 0 0 0 3 2 0 1 1 1 10 18 5 0 0 0 4 22 7 5 3 6 18 29 5 0 0 7 11 5 0 3 11 5 16 3 0 0 0 0 1 4 3 1 3 5 12 1 15 9 2 0 0 0 0 5 7 15 3 1 6 11 0 0 0 0 0 0 1 2 7 11 13 16 14 2 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 4 2 3 14 6 0 0 0 0 0 0 0 0 1 2 1 4 3 6 0 0 0 0 0 0 0 0 11 3 8 13 4 0 0 0 0 0 0 0 1 2 1 0 3 8 4 0 0 0 1 1 0 2 1 1 8 15 9 3 0 0 3 19 6 0 2 9 13 12 2 0 0 3 14 6 4 5 5 9 17 1 0 0 0 0 2 5 0 3 8 7 6 1 3 5 4 0 0 0 0 4 3 7 3 3 11 10 1 0 0 0 0 0 1 1 7 8 6 7 10 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 4 2 14 8 0 0 0 0 0 0 0 0 1 1 2 4 1 8 0 0 0 0 0 0 0 0 6 3 5 8 6 0 0 0 0 0 0 0 0 1 2 0 3 12 7 0 0 0 1 1 0 4 1 2 10 10 8 5 0 1 3 20 18 4 3 20 9 11 3 0 0 14 17 4 4 4 9 7 17 2 0 0 0 0 1 3 2 6 6 8 11 2 5 6 7 0 0 0 0 1 6 8 1 0 6 10 4 0 0 0 0 0 0 1 9 9 7 13 11 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 4 0 0 2 0 0 0 0 0 0 0 2 3 5 22 9 1 0 0 0 0 0 0 0 0 3 7 2 2 2 0 0 0 0 0 0 0 0 4 5 9 13 5 0 0 0 0 0 1 0 0 3 2 1 5 15 8 0 0 0 0 2 0 0 4 0 6 15 7 0 0 0 6 42 16 5 3 10 8 11 7 0 0 9 24 6 8 5 22 8 9 4 0 0 0 0 1 7 4 4 4 8 6 0 1 8 1 0 0 1 2 5 3 8 3 0 10 7 0 0 0 0 0 0 0 1 2 11 7 6 4 2 0 0 0 0 0 0 1 1 2 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 0 8 0 0 0 0 0 0 0 0 0 0 2 3 1 14 2 0 0 0 0 0 0 0 0 3 1 12 3 1 4 0 0 0 0 0 0 0 0 20 1 5 14 8 0 0 0 0 0 0 0 2 2 0 1 5 9 12 0 0 1 4 2 0 4 0 2 7 14 3 0 0 0 6 31 8 0 0 6 17 17 3 0 0 13 21 8 2 5 9 11 19 2 0 0 0 0 3 1 0 8 14 6 9 4 2 10 2 0 0 0 0 6 4 19 4 0 9 15 8 0 0 0 0 1 0 3 7 8 8 3 9 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0
